window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.01833637484119035,30.119572729148576,0.024,5,5,354,500430,0.0007073916431868593
2,0.003196360700184759,3.3785328467837603,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019387541496970948,1.8829086872107346,0.004,5,5,505,491282,0.001027922863039965
4,0.0008460247909059051,0.9243003414686818,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010488251589576751,0.9662313912042133,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008717060741695374,1.0091896509607192,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013924546477616913,1.1553132965371415,0.004,5,5,663,547205,0.0012116117360038742
8,0.0012838934142577647,1.3051191233079558,0.008,5,5,515,526706,0.0009777750775574988
9,0.0017914028192517807,1.57815829835745,0.012,5,5,549,495320,0.0011083743842364533
10,0.0032309259541657793,3.5540293842401893,0.032,5,5,433,505142,0.0008571847124174985
11,0.003761128707455985,3.2729478517168955,0.016,5,5,596,515249,0.001156722283789003
12,0.0024065976034891084,2.085101659875872,0.004,5,5,541,498124,0.0010860749532244983
13,0.023370300798326873,32.28792363972007,0.052000000000000005,5,5,384,505970,0.0007589382769729431
14,0.005451640765483439,4.262167114639476,0.028000000000000004,5,5,639,500366,0.0012770651882821774
15,0.04905677559770545,50.719439940819555,0.144,5,5,496,514226,0.0009645564401644413
16,0.015964406579265105,14.365945413179258,0.076,5,5,620,500613,0.0012384816215320017
17,0.028705877335440493,33.150126251979756,0.064,5,5,450,491817,0.0009149744722122253
18,0.014521927942391055,9.797846217364235,0.06799999999999999,5,5,604,413396,0.0014610688056972008
