window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
1,0,0.5263157894736842,0.5276157506390498,0.1301775147928994,0.5263157894736842,0.5276157506390498,0.1301775147928994,0.09689503908157349,19
1,1,0.45454545454545453,0.4415161461268792,-0.034482758620689655,0.45454545454545453,0.4415161461268792,-0.034482758620689655,0.007156074047088623,11
1,2,0.47619047619047616,0.47320919173171727,0.04309334722041401,0.47619047619047616,0.47320919173171727,0.04309334722041401,0.08178830146789551,21
1,3,0.5,0.545957750764192,0.21833161688980432,0.5,0.545957750764192,0.21833161688980432,0.1568514108657837,24
1,4,0.5,0.46078616984429394,0.14194056731202162,0.5,0.46078616984429394,0.14194056731202162,0.15238112211227417,22
2,0,0.3148148148148148,0.31103879258560013,0.05204675946961874,0.3148148148148148,0.31103879258560013,0.05204675946961874,0.08061587810516357,54
2,1,0.4090909090909091,0.36167743307300604,0.0936542792005259,0.4090909090909091,0.36167743307300604,0.0936542792005259,0.05875372886657715,44
2,2,0.4666666666666667,0.5459327861419525,0.21684504420660772,0.4666666666666667,0.5459327861419525,0.21684504420660772,0.15100258588790894,45
2,3,0.5230769230769231,0.5195712145627448,0.2383828574782437,0.5230769230769231,0.5195712145627448,0.2383828574782437,0.1651630997657776,65
2,4,0.5151515151515151,0.45281708007540356,0.2953742589869157,0.5151515151515151,0.45281708007540356,0.2953742589869157,0.19984138011932373,66
3,0,0.3829787234042553,0.3697860733535655,0.14027488864154236,0.3829787234042553,0.3697860733535655,0.14027488864154236,0.11254209280014038,94
3,1,0.39,0.3898576372653202,0.14789914259311887,0.39,0.3898576372653202,0.14789914259311887,0.07278895378112793,100
3,2,0.49,0.5349730928152789,0.28630004628088435,0.49,0.5349730928152789,0.28630004628088435,0.1754782795906067,100
3,3,0.5076923076923077,0.5207188748832825,0.27523440924593456,0.5076923076923077,0.5207188748832825,0.27523440924593456,0.17009824514389038,130
3,4,0.5581395348837209,0.5284985569043128,0.32178776151989447,0.5581395348837209,0.5284985569043128,0.32178776151989447,0.17693263292312622,129
4,0,0.3973509933774834,0.39266962062791355,0.13641958539341034,0.3973509933774834,0.39266962062791355,0.13641958539341034,0.10182934999465942,151
4,1,0.4303030303030303,0.4058217800058607,0.1810264116818989,0.4303030303030303,0.4058217800058607,0.1810264116818989,0.0931822657585144,165
4,2,0.46511627906976744,0.4961868876313234,0.27167142520106285,0.46511627906976744,0.4961868876313234,0.27167142520106285,0.16262388229370117,172
4,3,0.4723618090452261,0.4637416517222748,0.20427381965217084,0.4723618090452261,0.4637416517222748,0.20427381965217084,0.12424653768539429,199
4,4,0.5,0.49344103597946376,0.27747730396194936,0.5,0.49344103597946376,0.27747730396194936,0.16040831804275513,196
5,0,0.2972972972972973,0.34046522215184843,0.11676641962341372,0.2972972972972973,0.34046522215184843,0.11676641962341372,0.08803081512451172,222
5,1,0.4342105263157895,0.40503650083865544,0.17478634645757207,0.4342105263157895,0.40503650083865544,0.17478634645757207,0.09241390228271484,228
5,2,0.4489795918367347,0.4550226279879926,0.24216895651525758,0.4489795918367347,0.4550226279879926,0.24216895651525758,0.1499767303466797,245
5,3,0.43252595155709345,0.4141469228283732,0.1449750577446319,0.43252595155709345,0.4141469228283732,0.1449750577446319,0.10788124799728394,289
5,4,0.4770992366412214,0.45683801033132265,0.24851917052587358,0.4770992366412214,0.45683801033132265,0.24851917052587358,0.14301174879074097,262
6,0,0.37658227848101267,0.3715279219603843,0.13456024858134305,0.37658227848101267,0.3715279219603843,0.13456024858134305,0.10144025087356567,316
6,1,0.4477124183006536,0.40629472511844295,0.18314373283515745,0.4477124183006536,0.40629472511844295,0.18314373283515745,0.11096036434173584,306
6,2,0.4308176100628931,0.4340846732234754,0.20982919657256027,0.4308176100628931,0.4340846732234754,0.20982919657256027,0.14731889963150024,318
6,3,0.43213296398891965,0.4223985524795804,0.16302591290510993,0.43213296398891965,0.4223985524795804,0.16302591290510993,0.12645578384399414,361
6,4,0.48830409356725146,0.45387156153770863,0.26332807305421263,0.48830409356725146,0.45387156153770863,0.26332807305421263,0.15946745872497559,342
7,0,0.3746958637469586,0.3693310648041704,0.1377118608860797,0.3746958637469586,0.3693310648041704,0.1377118608860797,0.09848779439926147,411
7,1,0.47297297297297297,0.42568037354649907,0.21179040251566264,0.47297297297297297,0.42568037354649907,0.21179040251566264,0.1218079924583435,370
7,2,0.4491725768321513,0.4412998201254737,0.22887788414685656,0.4491725768321513,0.4412998201254737,0.22887788414685656,0.13998740911483765,423
7,3,0.4387990762124711,0.41746057938857994,0.18062286136132763,0.4387990762124711,0.41746057938857994,0.18062286136132763,0.1228298544883728,433
7,4,0.4752941176470588,0.44381931628636045,0.2699722369666969,0.4752941176470588,0.44381931628636045,0.2699722369666969,0.16106045246124268,425
8,0,0.388671875,0.36178960386263503,0.143767238748464,0.388671875,0.36178960386263503,0.143767238748464,0.10421043634414673,512
8,1,0.3972911963882618,0.32716933229924783,0.18675308380297745,0.3972911963882618,0.32716933229924783,0.18675308380297745,0.13113313913345337,443
8,2,0.4627151051625239,0.44109730749454046,0.23898909848476876,0.4627151051625239,0.44109730749454046,0.23898909848476876,0.153042733669281,523
8,3,0.44,0.40306741076186153,0.17037571240409663,0.44,0.40306741076186153,0.17037571240409663,0.12056481838226318,525
8,4,0.4756335282651072,0.44247345921658315,0.2669575900500232,0.4756335282651072,0.44247345921658315,0.2669575900500232,0.17544782161712646,513
9,0,0.39473684210526316,0.36948489617396024,0.15059346986280467,0.39473684210526316,0.36948489617396024,0.15059346986280467,0.09917432069778442,608
9,1,0.46741154562383613,0.4344538250333501,0.2284372064594043,0.46741154562383613,0.4344538250333501,0.2284372064594043,0.1449894905090332,537
9,2,0.4656,0.4464514199355669,0.2544405804496938,0.4656,0.4464514199355669,0.2544405804496938,0.14638841152191162,625
9,3,0.43137254901960786,0.39523076789040235,0.17047439754828786,0.43137254901960786,0.39523076789040235,0.17047439754828786,0.12075728178024292,612
9,4,0.47249190938511326,0.4396130149212002,0.26781576860189105,0.47249190938511326,0.4396130149212002,0.26781576860189105,0.1597042679786682,618
10,0,0.39741750358680056,0.37277636115122514,0.15430748349616458,0.39741750358680056,0.37277636115122514,0.15430748349616458,0.10742431879043579,697
10,1,0.4750778816199377,0.4430393589316825,0.2384803753926594,0.4750778816199377,0.4430393589316825,0.2384803753926594,0.14768391847610474,642
10,2,0.4648876404494382,0.4440848885325982,0.25073595002308574,0.4648876404494382,0.4440848885325982,0.25073595002308574,0.17384356260299683,712
10,3,0.4366391184573003,0.4023113801814314,0.18308748173374054,0.4366391184573003,0.4023113801814314,0.18308748173374054,0.13380879163742065,726
10,4,0.47172413793103446,0.43449273368252467,0.2532496734351309,0.47172413793103446,0.43449273368252467,0.2532496734351309,0.16699886322021484,725
11,0,0.40025252525252525,0.37011937248343757,0.15387755530488736,0.40025252525252525,0.37011937248343757,0.15387755530488736,0.11961591243743896,792
11,1,0.40902872777017785,0.3234911146447079,0.20683547553278156,0.40902872777017785,0.3234911146447079,0.20683547553278156,0.14691710472106934,731
11,2,0.45320197044334976,0.44574109262387834,0.23927545276235546,0.45320197044334976,0.44574109262387834,0.23927545276235546,0.1565151810646057,812
11,3,0.42923433874709976,0.40516284780071027,0.1898194216115957,0.42923433874709976,0.40516284780071027,0.1898194216115957,0.13730210065841675,862
11,4,0.46296296296296297,0.4292531097543927,0.2379991901299727,0.46296296296296297,0.4292531097543927,0.2379991901299727,0.16076505184173584,810
12,0,0.3939051918735892,0.37068800276688574,0.15303790821960137,0.3939051918735892,0.37068800276688574,0.15303790821960137,0.12672924995422363,886
12,1,0.4083129584352078,0.31761341544941557,0.2009975319468193,0.4083129584352078,0.31761341544941557,0.2009975319468193,0.14765095710754395,818
12,2,0.437703141928494,0.4405956316035998,0.225477707446829,0.437703141928494,0.4405956316035998,0.225477707446829,0.15621960163116455,923
12,3,0.4290091930541369,0.41056038428571745,0.19991769003697413,0.4290091930541369,0.41056038428571745,0.19991769003697413,0.14262431859970093,979
12,4,0.4560622914349277,0.4233427041667655,0.22860587979283212,0.4560622914349277,0.4233427041667655,0.22860587979283212,0.16430824995040894,899
13,0,0.38786008230452673,0.372272502116686,0.1502127575464009,0.38786008230452673,0.372272502116686,0.1502127575464009,0.10998624563217163,972
13,1,0.412472647702407,0.31895083604895136,0.21196731621882764,0.412472647702407,0.31895083604895136,0.21196731621882764,0.1381435990333557,914
13,2,0.43664717348927873,0.43933061109564137,0.22262261612534595,0.43664717348927873,0.43933061109564137,0.22262261612534595,0.14383947849273682,1026
13,3,0.43054277828886844,0.4095239637068597,0.20087892882970648,0.43054277828886844,0.4095239637068597,0.20087892882970648,0.15771150588989258,1087
13,4,0.45286686103012636,0.4206110223221153,0.2254158122902105,0.45286686103012636,0.4206110223221153,0.2254158122902105,0.14809048175811768,1029
14,0,0.3908918406072106,0.37482446624316046,0.15321821102723124,0.3908918406072106,0.37482446624316046,0.15321821102723124,0.11943745613098145,1054
14,1,0.40810276679841895,0.3155214893087851,0.2151066255393151,0.40810276679841895,0.3155214893087851,0.2151066255393151,0.15673160552978516,1012
14,2,0.4330637915543576,0.43679466646965065,0.2208010815619405,0.4330637915543576,0.43679466646965065,0.2208010815619405,0.16228199005126953,1113
14,3,0.43297252289758537,0.41594827535429957,0.20868736950063022,0.43297252289758537,0.41594827535429957,0.20868736950063022,0.1601870059967041,1201
14,4,0.44024604569420034,0.41657340288447414,0.2175960915940533,0.44024604569420034,0.41657340288447414,0.2175960915940533,0.1624467372894287,1138
15,0,0.3801220575414124,0.3720036005690831,0.14735981128301337,0.3801220575414124,0.3720036005690831,0.14735981128301337,0.12290447950363159,1147
15,1,0.45958219800181654,0.41586523647796964,0.2249145380478033,0.45958219800181654,0.41586523647796964,0.2249145380478033,0.14578652381896973,1101
15,2,0.43007275666936134,0.43734485932654227,0.22178933292733422,0.43007275666936134,0.43734485932654227,0.22178933292733422,0.15915906429290771,1237
15,3,0.43188854489164086,0.4213400975844895,0.21122546306415968,0.43188854489164086,0.4213400975844895,0.21122546306415968,0.15775656700134277,1292
15,4,0.43488745980707394,0.4147898785262794,0.2180796848920832,0.43488745980707394,0.4147898785262794,0.2180796848920832,0.15058845281600952,1244
16,0,0.3845534995977474,0.37388647886705095,0.15026633703324185,0.3845534995977474,0.37388647886705095,0.15026633703324185,0.12979573011398315,1243
16,1,0.3983402489626556,0.3174959094660706,0.2197480121666729,0.3983402489626556,0.3174959094660706,0.2197480121666729,0.17944824695587158,1205
16,2,0.43353028064992616,0.44405207791529666,0.2324076905457142,0.43353028064992616,0.44405207791529666,0.2324076905457142,0.17907416820526123,1354
16,3,0.42857142857142855,0.41924567487625725,0.20425786227426215,0.42857142857142855,0.41924567487625725,0.20425786227426215,0.16782158613204956,1386
16,4,0.4254224834680382,0.4109807249150874,0.21029758298826884,0.4254224834680382,0.4109807249150874,0.21029758298826884,0.16167128086090088,1361
17,0,0.37949101796407186,0.37196946549909554,0.1463228806203757,0.37949101796407186,0.37196946549909554,0.1463228806203757,0.12560909986495972,1336
17,1,0.4473085670962851,0.41017537265312065,0.2177376778271061,0.4473085670962851,0.41017537265312065,0.2177376778271061,0.1577712893486023,1319
17,2,0.43419267299864317,0.4485785932780286,0.23705729964611832,0.43419267299864317,0.4485785932780286,0.23705729964611832,0.16552072763442993,1474
17,3,0.4304054054054054,0.42240116143370715,0.20793261527184637,0.4304054054054054,0.42240116143370715,0.20793261527184637,0.15766799449920654,1480
17,4,0.4153116531165312,0.4024759348172642,0.1974623790566519,0.4153116531165312,0.4024759348172642,0.1974623790566519,0.17140346765518188,1476
18,0,0.3769230769230769,0.368237131913353,0.1421754339442736,0.3769230769230769,0.368237131913353,0.1421754339442736,0.11167019605636597,1430
18,1,0.44601270289343686,0.4152631768238304,0.22152585566760147,0.44601270289343686,0.4152631768238304,0.22152585566760147,0.1825721263885498,1417
18,2,0.4351385390428212,0.4481406045977788,0.23683085703849627,0.4351385390428212,0.4481406045977788,0.23683085703849627,0.17359042167663574,1588
18,3,0.43155893536121676,0.42059037125345716,0.20643257310018223,0.43155893536121676,0.42059037125345716,0.20643257310018223,0.1537500023841858,1578
18,4,0.4142947501581278,0.3985587317019078,0.19571730361408027,0.4142947501581278,0.3985587317019078,0.19571730361408027,0.1716303825378418,1581
