client,auprc,ap_lift,positives,transactions,prevalence
0,0.0012215415738438492,1.2561771048602945,1746,1795506,0.0009724278281442668
1,0.0038571773528318747,4.021253361488518,1744,1818186,0.0009591977938450742
2,0.0012489029117740684,1.150377925664022,1968,1812746,0.0010856457551140645
3,0.0012633076617681476,1.1627399064276902,1940,1785563,0.0010864920476062732
4,0.001207528982265045,1.1295810771993926,1929,1804480,0.0010690060294378436
