window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.01833637484119035,30.119572729148576,0.024,5,5,354,500430,0.0007073916431868593
2,0.0032213681861417176,3.409079084426989,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019417646201378238,1.885878760469169,0.004,5,5,505,491282,0.001027922863039965
4,0.0008521773862803141,0.9312009877286987,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010506350760010035,0.967785372968381,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008651371498603056,1.0025616465524914,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013648628675620856,1.1336581505515642,0.004,5,5,663,547205,0.0012116117360038742
8,0.0012151385921955668,1.235743797661035,0.004,5,5,515,526706,0.0009777750775574988
9,0.0017359034659158907,1.5376772531748921,0.012,5,5,549,495320,0.0011083743842364533
10,0.0026099895337175424,2.882104853818054,0.012,5,5,433,505142,0.0008571847124174985
11,0.004667539733803343,4.039713869183127,0.012,5,5,596,515249,0.001156722283789003
12,0.0023279859592020722,2.0226279296066663,0.004,5,5,541,498124,0.0010860749532244983
13,0.007178281838215203,10.05303791414237,0.024,5,5,384,505970,0.0007589382769729431
14,0.004215182455666318,3.2739487263374256,0.016,5,5,639,500366,0.0012770651882821774
15,0.018121094333888088,20.293138060563717,0.05600000000000001,5,5,496,514226,0.0009645564401644413
16,0.0074354872806557445,6.709913197364787,0.032,5,5,620,500613,0.0012384816215320017
17,0.015649437470607517,18.78789121312433,0.06000000000000001,5,5,450,491817,0.0009149744722122253
18,0.006557850097167533,4.556642476800988,0.04,5,5,604,413396,0.0014610688056972008
