window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.018336326874963064,30.11951112135693,0.024,5,5,354,500430,0.0007073916431868593
2,0.0031963768145454783,3.378378997464819,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019374467789415625,1.8816189025945498,0.004,5,5,505,491282,0.001027922863039965
4,0.000843955777531829,0.9220339943924214,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010474113713091822,0.9648345953033359,0.0,5,5,545,497384,0.0010957328743988548
6,0.000871047632148407,1.0082234675766586,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013951913483784596,1.157385384604087,0.004,5,5,663,547205,0.0012116117360038742
8,0.001300159864482722,1.3213331549109022,0.008,5,5,515,526706,0.0009777750775574988
9,0.0018594173482375628,1.6407694276280806,0.012,5,5,549,495320,0.0011083743842364533
10,0.0018201058325688576,2.0488221736998136,0.004,5,5,433,505142,0.0008571847124174985
11,0.005891274326790007,5.09452126746415,0.016,5,5,596,515249,0.001156722283789003
12,0.002366118274738313,2.0596822518170397,0.004,5,5,541,498124,0.0010860749532244983
13,0.02669198572430142,36.82001351475925,0.072,5,5,384,505970,0.0007589382769729431
14,0.00488026819538822,3.795031629124788,0.02,5,5,639,500366,0.0012770651882821774
15,0.050160308547179025,50.05081857930814,0.14400000000000002,5,5,496,514226,0.0009645564401644413
16,0.018674524723249087,17.173533540571306,0.08399999999999999,5,5,620,500613,0.0012384816215320017
17,0.029435547843091027,34.002843935064185,0.064,5,5,450,491817,0.0009149744722122253
18,0.018616478031396357,13.06112694091471,0.06799999999999999,5,5,604,413396,0.0014610688056972008
