window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.018336326896666588,30.119511148247863,0.024,5,5,354,500430,0.0007073916431868593
2,0.003196379863014575,3.3783822863239705,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019374470447236516,1.881619170792148,0.004,5,5,505,491282,0.001027922863039965
4,0.0008443416921492354,0.9224103930637083,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010485915188709004,0.9659591469007023,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008724857839308821,1.010037559539772,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013932641405738706,1.155641728006819,0.004,5,5,663,547205,0.0012116117360038742
8,0.0012866885506428794,1.3074225644468678,0.008,5,5,515,526706,0.0009777750775574988
9,0.001873212676487102,1.6511986504364784,0.012,5,5,549,495320,0.0011083743842364533
10,0.002771310996704228,3.052616443085406,0.016,5,5,433,505142,0.0008571847124174985
11,0.005114465479303705,4.437896229817346,0.02,5,5,596,515249,0.001156722283789003
12,0.002371272421506125,2.0584719596229477,0.004,5,5,541,498124,0.0010860749532244983
13,0.028393422337790374,39.51196633930388,0.072,5,5,384,505970,0.0007589382769729431
14,0.0058444690250849165,4.598391948581096,0.028000000000000004,5,5,639,500366,0.0012770651882821774
15,0.05345822470603882,54.46590689707673,0.152,5,5,496,514226,0.0009645564401644413
16,0.02819839735651162,25.632956475157727,0.128,5,5,620,500613,0.0012384816215320017
17,0.02095204804960761,24.79651828494486,0.064,5,5,450,491817,0.0009149744722122253
18,0.016430901574441357,11.268308200201457,0.06799999999999999,5,5,604,413396,0.0014610688056972008
