window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.018336326874963064,30.11951112135693,0.024,5,5,354,500430,0.0007073916431868593
2,0.0031963768145454783,3.378378997464819,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019374467789415625,1.8816189025945498,0.004,5,5,505,491282,0.001027922863039965
4,0.0008438654378430561,0.9218615500691227,0.0,5,5,459,499675,0.0009185970881072697
5,0.001050302189419855,0.9677433911275319,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008719820313347063,1.0093447331771594,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013931504458576868,1.1555696951877876,0.004,5,5,663,547205,0.0012116117360038742
8,0.001279464017061695,1.300410990423953,0.008,5,5,515,526706,0.0009777750775574988
9,0.0018585459804163437,1.6339179821930678,0.012,5,5,549,495320,0.0011083743842364533
10,0.0027215119722511128,3.004494665700592,0.02,5,5,433,505142,0.0008571847124174985
11,0.004765464900385999,4.186605146805069,0.016,5,5,596,515249,0.001156722283789003
12,0.002353621255857187,2.0537239918027064,0.004,5,5,541,498124,0.0010860749532244983
13,0.019934209579642932,28.665477207968724,0.068,5,5,384,505970,0.0007589382769729431
14,0.00418244981972168,3.226676605800499,0.016,5,5,639,500366,0.0012770651882821774
15,0.040590097929934746,41.037851092995425,0.128,5,5,496,514226,0.0009645564401644413
16,0.013222128546053789,12.327891059320121,0.048,5,5,620,500613,0.0012384816215320017
17,0.026759920027770202,31.06890406518019,0.064,5,5,450,491817,0.0009149744722122253
18,0.010584825257627498,6.986442072939509,0.06000000000000001,5,5,604,413396,0.0014610688056972008
