client,auprc,ap_lift,positives,transactions,prevalence
0,0.001223206642622748,1.257889384919244,1746,1795506,0.0009724278281442668
1,0.003860710903790386,4.024937222086598,1744,1818186,0.0009591977938450742
2,0.0012817099122954135,1.1805968072529784,1968,1812746,0.0010856457551140645
3,0.0012758532470707898,1.174286779071887,1940,1785563,0.0010864920476062732
4,0.0012025983192691613,1.124968696295913,1929,1804480,0.0010690060294378436
